station_id,name,alternative-fr,alternative-nl,alternative-de,alternative-en,country-code,longitude,latitude,avg_stop_times,official_transfer_time
8811189,Vilvoorde,Vilvorde,,,,be,4.432823,50.924583,302.738806,240
8866407,Virton,,,,,be,5.519125,49.560821,39.783582,300
8849064,Vise-Frontiere,,,,,be,5.702903,50.758413,52.597015,120
8846201,Visé,,Wezet,,,be,5.692544,50.73776,40.746269,300
8866118,Viville,,,,,be,5.786527,49.688243,59.402985,300
8841327,Voroux,,,,,be,5.429556,50.66181,63.216418,300
8814118,Vorst-Oost/Forest-Est,Forest-Est,Vorst-Oost,,,be,4.320943,50.810195,123.947761,300
8814373,Vorst-Zuid/Forest-Midi,Forest-Midi,Vorst-Zuid,,,be,4.309167,50.809215,218.895522,300
8893815,Waarschoot,,,,,be,3.615353,51.154608,33.119403,300
8873007,Walcourt,,,,,be,4.435879,50.259219,33.626866,300
8896149,Waregem,,,,,be,3.42551,50.892456,109.80597,300
8841400,Waremme,,Borgworm,,,be,5.249475,50.694549,63.223881,300
8814266,Waterloo,,,,,be,4.383481,50.715422,181.052239,300
8811429,Watermaal/Watermael,Watermael,Watermaal,,,be,4.399887,50.80917,160.708955,300
8811726,Wavre,,Waver,,,be,4.604778,50.716267,61.768657,300
8822251,Weerde,,,,,be,4.470937,50.977449,217.097015,300
8844503,Welkenraedt,,,,,be,5.975381,50.659707,91.007463,180
8895851,Welle,,,,,be,4.05062,50.903279,70.820896,300
8896396,Wervik,,,,,be,3.046983,50.781861,41.544776,300
8822525,Wespelaar-Tildonk,,,,,be,4.638011,50.958544,66.208955,300
8893559,Wetteren,,,,,be,3.881883,51.001603,139.514925,120
8896370,Wevelgem,,,,,be,3.18352,50.811526,41.544776,300
8833233,Wezemaal,,,,,be,4.747679,50.956261,156.186567,300
8893534,Wichelen,,,,,be,3.969195,51.001962,64.977612,300
8833175,Wijgmaal,,,,,be,4.701475,50.92274,66.208955,300
8821436,Wildert,,,,,be,4.46335,51.428087,82.380597,300
8822608,Willebroek,,,,,be,4.356019,51.066343,39.925373,300
8200132,Wilwerwiltz,,,,,lu,5.999166,49.988887,16.447761,300
8821709,Wolfstee,,,,,be,4.786144,51.168361,138.179104,300
8893211,Wondelgem,,,,,be,3.719071,51.088357,33.119403,300
8847258,Y.renory,,,,,be,5.55788,50.604856,34.440299,300
8873239,Yves-Gomezée,,,,,be,4.500404,50.23698,31.649254,300
8863545,Yvoir,,,,,be,4.878643,50.32084,67.664179,300
8895737,Zandbergen,,,,,be,3.957653,50.806986,47.537313,300
8811221,Zaventem,,,,,be,4.469886,50.885723,369.843284,300
8891264,Zedelgem,,,,,be,3.16414,51.127047,67.955224,300
8891553,Zeebrugge-Dorp,,,,,be,3.19517,51.326383,17.671642,300
8891173,Zeebrugge-Strand,,,,,be,3.184028,51.330503,8.447761,300
8894235,Zele,,,,,be,4.041999,51.073256,43.634328,300
8812062,Zellik,,,,,be,4.274541,50.890028,90.977612,300
8833274,Zichem,,,,,be,4.987359,51.00669,106.61194,300
8892635,Zingem,,,,,be,3.646384,50.908025,37.776119,300
8832250,Zolder,,,,,be,5.3299,51.033548,30.910448,300
8832334,Zonhoven,,,,,be,5.348815,50.989557,30.910448,300
8895208,Zottegem,,,,,be,3.81441,50.869102,161.223881,240
8891611,Zwankendamme,,,,,be,3.191557,51.306409,0,
8894821,Zwijndrecht,,,,,be,4.32978,51.214108,150.514925,300
8883212,Écaussinnes,,,,,be,4.156639,50.56239,60.044776,300
